geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US13073,Columbia County,Georgia,5.413,35.338,13.694,71021
0500000US13075,Cook County,Georgia,6.418,12.851,4.803,35683
0500000US13077,Coweta County,Georgia,12.639,27.564,9.517,62461
0500000US13079,Crawford County,Georgia,6.278,12.790,4.438,41825
0500000US13081,Crisp County,Georgia,5.433,14.605,5.730,31615
0500000US13083,Dade County,Georgia,8.066,14.076,3.863,46434
0500000US13085,Dawson County,Georgia,14.576,27.551,7.938,56943
0500000US13087,Decatur County,Georgia,8.510,15.823,6.567,31284
0500000US13089,DeKalb County,Georgia,11.023,41.088,16.895,51376
0500000US13091,Dodge County,Georgia,8.691,14.667,5.783,34271
0500000US13093,Dooly County,Georgia,3.643,9.171,2.451,28696
0500000US13095,Dougherty County,Georgia,3.193,18.870,7.795,32084
0500000US13097,Douglas County,Georgia,13.255,25.988,9.279,53881
0500000US13099,Early County,Georgia,6.098,15.203,6.900,31680
0500000US13101,Echols County,Georgia,3.569,8.304,1.793,32959
0500000US13103,Effingham County,Georgia,10.521,16.933,5.478,63100
0500000US13105,Elbert County,Georgia,5.412,10.621,4.941,35388
0500000US13107,Emanuel County,Georgia,10.383,10.830,4.723,32229
0500000US13109,Evans County,Georgia,7.453,15.407,5.078,37865
0500000US13111,Fannin County,Georgia,9.490,16.151,5.921,37049
0500000US13113,Fayette County,Georgia,10.563,43.805,15.047,79066
0500000US13115,Floyd County,Georgia,5.258,18.594,7.789,41549
0500000US13117,Forsyth County,Georgia,13.403,45.621,14.538,88816
0500000US13119,Franklin County,Georgia,8.560,12.606,4.595,33816
0500000US13121,Fulton County,Georgia,8.833,49.300,19.302,57207
0500000US13123,Gilmer County,Georgia,11.726,16.683,5.812,40228
0500000US13125,Glascock County,Georgia,11.424,8.089,3.033,40759
0500000US13127,Glynn County,Georgia,3.976,27.259,10.828,45918
0500000US13129,Gordon County,Georgia,4.716,13.685,5.540,41612
0500000US13131,Grady County,Georgia,8.582,13.282,5.841,34187
0500000US13133,Greene County,Georgia,9.841,24.655,11.995,42408
0500000US13135,Gwinnett County,Georgia,13.456,34.668,11.369,60289
0500000US13137,Habersham County,Georgia,8.445,17.508,7.448,40907
0500000US13139,Hall County,Georgia,8.811,22.683,8.487,51202
0500000US13141,Hancock County,Georgia,10.929,10.338,4.420,24925
0500000US13143,Haralson County,Georgia,16.550,14.097,5.693,41910
0500000US13145,Harris County,Georgia,3.804,26.618,10.962,63824
0500000US13147,Hart County,Georgia,6.718,13.594,5.147,37653
0500000US13149,Heard County,Georgia,16.206,10.113,3.452,41525
0500000US13151,Henry County,Georgia,14.368,26.991,9.121,60424
0500000US13153,Houston County,Georgia,2.476,23.471,9.124,53270
0500000US13155,Irwin County,Georgia,3.860,10.642,5.678,34156
0500000US13157,Jackson County,Georgia,9.987,19.211,6.130,53379
0500000US13159,Jasper County,Georgia,17.650,11.907,4.612,42368
0500000US13161,Jeff Davis County,Georgia,5.411,9.656,3.925,36385
0500000US13163,Jefferson County,Georgia,8.236,10.062,2.791,26557
0500000US13165,Jenkins County,Georgia,8.960,12.197,4.711,24604
0500000US13167,Johnson County,Georgia,9.122,8.938,3.807,34438
0500000US13169,Jones County,Georgia,6.519,19.665,7.488,51857
0500000US13171,Lamar County,Georgia,16.397,17.132,5.762,40344
0500000US13173,Lanier County,Georgia,4.621,12.697,5.022,37605
0500000US13175,Laurens County,Georgia,7.605,15.116,7.404,32356
0500000US13177,Lee County,Georgia,3.792,23.233,9.574,61537
0500000US13179,Liberty County,Georgia,5.607,18.732,6.073,42201
0500000US13181,Lincoln County,Georgia,14.065,12.142,4.764,34243
0500000US13183,Long County,Georgia,13.111,15.022,4.181,48863
0500000US13185,Lowndes County,Georgia,3.356,23.459,9.241,36834
0500000US13187,Lumpkin County,Georgia,11.390,28.088,10.102,43804
0500000US13189,McDuffie County,Georgia,5.689,14.157,4.965,36656
0500000US13191,McIntosh County,Georgia,7.601,13.114,5.261,42988
0500000US13193,Macon County,Georgia,6.078,7.944,2.614,28684
0500000US13195,Madison County,Georgia,7.901,15.572,6.803,41912
0500000US13197,Marion County,Georgia,13.788,12.180,5.182,36242
0500000US13199,Meriwether County,Georgia,10.162,9.290,3.385,35832
0500000US13201,Miller County,Georgia,6.617,12.810,4.667,33983
0500000US13205,Mitchell County,Georgia,3.868,11.372,3.812,31915
0500000US13207,Monroe County,Georgia,7.950,21.325,9.129,48744
0500000US13209,Montgomery County,Georgia,5.112,14.570,6.401,34672
0500000US13211,Morgan County,Georgia,11.559,22.072,8.211,51820
0500000US13213,Murray County,Georgia,6.151,10.317,3.931,35539
0500000US13215,Muscogee County,Georgia,3.147,24.135,9.116,42306
0500000US13217,Newton County,Georgia,15.614,20.158,6.476,49179
0500000US13219,Oconee County,Georgia,6.710,44.882,22.710,72182
0500000US13221,Oglethorpe County,Georgia,8.718,17.153,7.175,44226
0500000US13223,Paulding County,Georgia,20.833,23.806,8.625,60109
0500000US13225,Peach County,Georgia,3.302,20.934,7.697,41588
0500000US13227,Pickens County,Georgia,16.682,25.115,9.237,54123
0500000US13229,Pierce County,Georgia,13.693,14.226,6.535,40247
0500000US13231,Pike County,Georgia,20.297,16.019,6.285,51338
0500000US13233,Polk County,Georgia,8.906,13.120,6.269,37853
0500000US13235,Pulaski County,Georgia,4.125,12.058,5.899,38750
0500000US13237,Putnam County,Georgia,9.512,17.484,5.064,44299
0500000US13239,Quitman County,Georgia,7.062,6.690,0.352,31487
0500000US13241,Rabun County,Georgia,6.947,25.890,10.356,35211
0500000US13243,Randolph County,Georgia,9.075,14.654,7.510,28377
0500000US13245,Richmond County,Georgia,3.050,20.407,7.739,37424
0500000US13247,Rockdale County,Georgia,14.654,25.528,8.106,50455
0500000US13249,Schley County,Georgia,11.783,14.728,5.347,39375
0500000US13251,Screven County,Georgia,14.059,13.286,4.159,34466
0500000US13253,Seminole County,Georgia,4.030,15.135,6.090,34905
0500000US13255,Spalding County,Georgia,10.346,15.874,5.899,40246
0500000US13257,Stephens County,Georgia,6.577,16.169,7.761,40315
0500000US13259,Stewart County,Georgia,11.942,10.761,2.025,21118
0500000US13261,Sumter County,Georgia,5.654,19.005,9.755,32758
0500000US13263,Talbot County,Georgia,12.034,13.656,4.474,34078
0500000US13265,Taliaferro County,Georgia,9.874,9.931,3.667,26306
0500000US13267,Tattnall County,Georgia,11.320,10.959,4.025,33980
0500000US13269,Taylor County,Georgia,16.556,11.125,4.513,28143
0500000US13271,Telfair County,Georgia,4.557,9.332,3.905,26449
0500000US13273,Terrell County,Georgia,6.422,11.191,5.008,28688
0500000US13275,Thomas County,Georgia,6.208,19.162,8.623,36641
0500000US13277,Tift County,Georgia,5.628,16.805,8.129,37653
0500000US13279,Toombs County,Georgia,6.708,15.665,5.159,33679
0500000US13281,Towns County,Georgia,3.129,22.426,8.560,37000
0500000US13283,Treutlen County,Georgia,5.830,14.780,4.277,38596
0500000US13285,Troup County,Georgia,6.066,18.681,7.615,41489
0500000US13287,Turner County,Georgia,6.444,11.652,3.745,31806
0500000US13289,Twiggs County,Georgia,8.591,9.747,3.756,30468
0500000US13291,Union County,Georgia,7.766,21.925,9.727,40799
0500000US13293,Upson County,Georgia,10.342,12.070,5.189,35774
0500000US13295,Walker County,Georgia,4.849,14.682,5.001,41632
0500000US13297,Walton County,Georgia,14.591,17.904,5.356,54453
0500000US13299,Ware County,Georgia,5.854,12.894,5.585,34909
0500000US13301,Warren County,Georgia,11.105,12.503,4.359,29176
0500000US13303,Washington County,Georgia,7.010,12.894,3.533,37932
0500000US13305,Wayne County,Georgia,8.949,13.116,5.319,38955
0500000US13307,Webster County,Georgia,10.180,7.593,3.285,37063
0500000US13309,Wheeler County,Georgia,5.069,5.615,1.585,27620
0500000US13311,White County,Georgia,9.631,20.702,8.097,40888
0500000US13313,Whitfield County,Georgia,2.014,13.977,5.471,40596
0500000US13315,Wilcox County,Georgia,13.621,8.461,2.789,32043
0500000US13317,Wilkes County,Georgia,12.727,15.665,6.959,32727
0500000US13319,Wilkinson County,Georgia,6.278,7.446,3.497,38485
0500000US13321,Worth County,Georgia,5.435,9.388,2.929,37974
0500000US15001,Hawaii County,Hawaii,9.270,26.765,9.427,52108
0500000US15003,Honolulu County,Hawaii,10.360,32.663,11.098,74460
0500000US15005,Kalawao County,Hawaii,3.077,34.615,24.359,66250
0500000US15007,Kauai County,Hawaii,4.478,28.025,9.268,65101
0500000US15009,Maui County,Hawaii,4.954,26.084,8.474,66476
0500000US16001,Ada County,Idaho,2.243,37.058,12.252,56356
0500000US16003,Adams County,Idaho,9.416,21.488,8.339,39565
0500000US16005,Bannock County,Idaho,5.561,26.410,9.143,43779
0500000US16007,Bear Lake County,Idaho,7.529,19.106,3.550,48654
0500000US16009,Benewah County,Idaho,10.537,13.287,5.249,39863
0500000US16011,Bingham County,Idaho,6.401,17.486,4.866,50155
0500000US16013,Blaine County,Idaho,3.720,42.863,12.247,60088
0500000US16015,Boise County,Idaho,21.039,25.053,7.589,44238
0500000US16017,Bonner County,Idaho,9.034,20.939,6.485,42171
0500000US16019,Bonneville County,Idaho,6.500,27.212,8.071,50762
0500000US16021,Boundary County,Idaho,8.034,16.004,5.975,38961
0500000US16023,Butte County,Idaho,7.777,15.630,4.335,37891
0500000US16025,Camas County,Idaho,15.652,18.320,4.270,42614
0500000US16027,Canyon County,Idaho,4.123,17.736,5.207,42888
0500000US16029,Caribou County,Idaho,7.378,19.310,4.697,58021
0500000US16031,Cassia County,Idaho,1.737,17.788,5.297,45695
0500000US16033,Clark County,Idaho,0.490,15.028,3.340,33672
0500000US16035,Clearwater County,Idaho,17.891,16.949,4.875,38837
0500000US16037,Custer County,Idaho,8.822,27.096,8.779,39457
0500000US16039,Elmore County,Idaho,4.179,16.607,5.412,43848
0500000US16041,Franklin County,Idaho,7.069,18.437,4.324,48133
0500000US16043,Fremont County,Idaho,9.701,20.528,5.596,47988
0500000US16045,Gem County,Idaho,12.551,15.969,4.278,40828
0500000US16047,Gooding County,Idaho,5.348,14.335,5.468,39930
0500000US16049,Idaho County,Idaho,5.135,19.280,4.371,38191
0500000US16051,Jefferson County,Idaho,7.155,20.188,4.919,51171
0500000US16053,Jerome County,Idaho,2.411,13.987,3.549,41630
0500000US16055,Kootenai County,Idaho,4.102,23.268,7.526,49403
0500000US16057,Latah County,Idaho,3.628,45.648,17.887,42439
0500000US16059,Lemhi County,Idaho,6.174,21.478,5.978,34329
0500000US16061,Lewis County,Idaho,9.728,15.201,4.103,36505
0500000US16063,Lincoln County,Idaho,20.078,11.619,3.397,43273
0500000US16065,Madison County,Idaho,3.420,34.811,11.501,32233
0500000US16067,Minidoka County,Idaho,2.810,12.899,3.696,44853
0500000US16069,Nez Perce County,Idaho,2.581,23.392,6.707,48160
0500000US16071,Oneida County,Idaho,13.146,14.072,3.957,41338
0500000US16073,Owyhee County,Idaho,7.467,8.884,1.958,33440
0500000US16075,Payette County,Idaho,4.532,15.703,4.332,44257
0500000US16077,Power County,Idaho,4.978,12.953,3.436,44779
0500000US16079,Shoshone County,Idaho,5.655,14.063,4.376,37665
0500000US16081,Teton County,Idaho,10.243,39.780,9.497,53474
0500000US16083,Twin Falls County,Idaho,3.443,17.671,5.709,44048
0500000US16085,Valley County,Idaho,6.036,29.802,8.737,48384
0500000US16087,Washington County,Idaho,9.429,13.854,3.854,34775
0500000US17001,Adams County,Illinois,1.551,21.176,7.108,45965
0500000US17003,Alexander County,Illinois,11.045,8.039,1.899,27265
0500000US17005,Bond County,Illinois,8.821,17.569,7.172,47946
0500000US17007,Boone County,Illinois,14.261,20.205,7.600,58248
0500000US17009,Brown County,Illinois,8.944,14.015,4.507,50739
0500000US17011,Bureau County,Illinois,6.386,17.922,6.627,50423
0500000US17013,Calhoun County,Illinois,33.059,15.645,5.465,53869
0500000US17015,Carroll County,Illinois,5.925,16.192,5.007,48631
0500000US17017,Cass County,Illinois,6.306,13.856,4.028,47434
0500000US17019,Champaign County,Illinois,2.783,43.400,21.054,46495
0500000US17021,Christian County,Illinois,4.794,14.243,4.634,45334
0500000US17023,Clark County,Illinois,3.877,18.064,5.953,50517
0500000US17025,Clay County,Illinois,4.536,14.777,3.716,44209
0500000US17027,Clinton County,Illinois,8.547,20.835,5.684,63236
0500000US17029,Coles County,Illinois,3.966,24.136,10.034,39588
0500000US17031,Cook County,Illinois,14.215,35.769,14.292,55251
0500000US17033,Crawford County,Illinois,3.861,18.797,6.885,47468
0500000US17035,Cumberland County,Illinois,5.544,13.615,3.822,46061
0500000US17037,DeKalb County,Illinois,11.207,29.961,11.335,54101
0500000US17039,De Witt County,Illinois,4.381,19.220,5.474,53959
0500000US17041,Douglas County,Illinois,3.749,17.774,4.248,51810
0500000US17043,DuPage County,Illinois,11.658,46.721,18.463,79658
0500000US17045,Edgar County,Illinois,8.050,18.099,5.637,45691
0500000US17047,Edwards County,Illinois,6.483,11.034,3.066,44497
0500000US17049,Effingham County,Illinois,4.114,20.912,6.184,52224
0500000US17051,Fayette County,Illinois,7.435,13.223,4.554,43944
0500000US17053,Ford County,Illinois,5.952,16.575,4.014,49947
0500000US17055,Franklin County,Illinois,6.505,14.758,4.735,39512
0500000US17057,Fulton County,Illinois,8.880,15.959,4.320,46083
0500000US17059,Gallatin County,Illinois,10.811,9.504,3.005,39636
0500000US17061,Greene County,Illinois,14.233,11.928,2.961,42565
0500000US17063,Grundy County,Illinois,11.187,20.818,7.156,65887
0500000US17065,Hamilton County,Illinois,10.714,14.036,5.118,44159
0500000US17067,Hancock County,Illinois,6.064,20.341,5.687,47699
0500000US17069,Hardin County,Illinois,8.590,11.849,3.666,38838
0500000US17071,Henderson County,Illinois,3.958,13.907,2.689,47672
0500000US17073,Henry County,Illinois,6.373,20.642,6.093,53480
0500000US17075,Iroquois County,Illinois,8.179,15.284,4.937,47834
0500000US17077,Jackson County,Illinois,4.458,35.338,16.457,33871
0500000US17079,Jasper County,Illinois,4.608,17.627,5.304,54209
0500000US17081,Jefferson County,Illinois,4.662,16.278,6.047,43247
0500000US17083,Jersey County,Illinois,14.274,17.422,5.973,53271
0500000US17085,Jo Daviess County,Illinois,5.612,23.602,8.483,53221
0500000US17087,Johnson County,Illinois,3.626,16.702,5.328,42287
0500000US17089,Kane County,Illinois,11.629,31.604,11.204,70696
0500000US17091,Kankakee County,Illinois,8.966,18.772,7.289,52110
0500000US17093,Kendall County,Illinois,16.951,34.837,12.275,84385
0500000US17095,Knox County,Illinois,4.175,17.713,6.297,39976
0500000US17097,Lake County,Illinois,12.397,43.177,17.605,78026
0500000US17099,LaSalle County,Illinois,8.221,16.205,5.260,50633
0500000US17101,Lawrence County,Illinois,2.626,9.356,2.095,40841
0500000US17103,Lee County,Illinois,9.545,17.270,6.418,52379
0500000US17105,Livingston County,Illinois,5.364,15.172,5.750,54254
0500000US17107,Logan County,Illinois,3.466,17.159,4.859,50539
0500000US17109,McDonough County,Illinois,3.369,34.140,15.609,40314
0500000US17111,McHenry County,Illinois,19.279,32.473,10.811,77222
0500000US17113,McLean County,Illinois,3.490,44.011,13.898,62211
0500000US17115,Macon County,Illinois,4.351,22.932,7.755,47176
0500000US17117,Macoupin County,Illinois,11.068,18.125,5.891,51206
0500000US17119,Madison County,Illinois,4.849,25.277,8.975,53431
0500000US17121,Marion County,Illinois,5.704,14.450,4.877,42238
0500000US17123,Marshall County,Illinois,6.402,16.802,4.373,53423
0500000US17125,Mason County,Illinois,11.041,14.104,4.479,41567
0500000US17127,Massac County,Illinois,2.002,14.710,3.652,40977
0500000US17129,Menard County,Illinois,4.047,23.137,6.351,60486
0500000US17131,Mercer County,Illinois,5.662,15.663,5.098,54757
0500000US17133,Monroe County,Illinois,7.609,27.474,8.603,70859
0500000US17135,Montgomery County,Illinois,9.761,12.951,4.726,46966
0500000US17137,Morgan County,Illinois,3.257,22.281,8.299,45978
0500000US17139,Moultrie County,Illinois,4.898,15.688,5.007,49681
0500000US17141,Ogle County,Illinois,6.330,19.808,6.948,54849
0500000US17143,Peoria County,Illinois,3.093,29.188,10.940,51147
0500000US17145,Perry County,Illinois,7.696,13.403,4.028,42478
0500000US17147,Piatt County,Illinois,4.538,27.570,9.631,66261
0500000US17149,Pike County,Illinois,8.879,15.240,3.708,40588
0500000US17151,Pope County,Illinois,13.438,15.121,5.368,39223
0500000US17153,Pulaski County,Illinois,6.983,11.643,3.207,31980
0500000US17155,Putnam County,Illinois,6.647,12.476,4.262,56358
0500000US17157,Randolph County,Illinois,10.269,11.971,3.265,48158
0500000US17159,Richland County,Illinois,4.435,20.893,5.310,44127
0500000US17161,Rock Island County,Illinois,2.332,21.965,7.494,48817
0500000US17163,St. Clair County,Illinois,5.673,25.995,9.962,49895
0500000US17165,Saline County,Illinois,7.570,13.969,4.195,38258
0500000US17167,Sangamon County,Illinois,3.582,33.393,12.478,56167
0500000US17169,Schuyler County,Illinois,8.802,15.936,5.639,47723
0500000US17171,Scott County,Illinois,8.597,11.905,3.024,47222
0500000US17173,Shelby County,Illinois,5.321,14.933,3.989,47850
0500000US17175,Stark County,Illinois,8.029,17.596,4.405,50085
0500000US17177,Stephenson County,Illinois,4.458,18.075,6.551,45331
0500000US17179,Tazewell County,Illinois,3.268,25.016,7.501,58194
0500000US17181,Union County,Illinois,6.742,21.619,8.654,42606
0500000US17183,Vermilion County,Illinois,4.569,13.754,4.174,42977
0500000US17185,Wabash County,Illinois,7.091,15.617,4.191,47491
0500000US17187,Warren County,Illinois,6.089,20.865,5.585,43699
0500000US17189,Washington County,Illinois,6.569,20.923,7.130,53202
0500000US17191,Wayne County,Illinois,5.941,13.785,3.758,44993
0500000US17193,White County,Illinois,11.901,13.617,4.914,44648
0500000US17195,Whiteside County,Illinois,4.625,16.921,6.218,47401
0500000US17197,Will County,Illinois,16.198,33.041,11.867,76101
0500000US17199,Williamson County,Illinois,4.402,20.969,8.507,44453
0500000US17201,Winnebago County,Illinois,5.383,21.866,7.915,48225
0500000US17203,Woodford County,Illinois,4.015,28.394,8.609,65852
0500000US18001,Adams County,Indiana,6.277,14.991,5.136,48188
0500000US18003,Allen County,Indiana,3.094,27.015,9.486,49092
0500000US18005,Bartholomew County,Indiana,3.967,29.429,11.343,55050
0500000US18007,Benton County,Indiana,8.020,16.938,4.905,47046
0500000US18009,Blackford County,Indiana,8.070,10.127,3.547,38190
