FMID,MarketName,street,city,County,State,zip,longitude,latitude,Organic
1000431,Appleton Downtown Farm Market,100 College Avenue,Appleton,Outagamie,Wisconsin,54911,-88.40703,44.26201,Y
1009687,Aptos Farmers Market at Cabrillo College,6500 Soquel Drive,Aptos,Santa Cruz,California,95003,-121.9270394,36.9872756,Y
1001738,Aquidneck Growers' Markets,909 East Main Road,Middletown,Newport,Rhode Island,02840,-71.271936,41.529191,Y
1010986,Aquidneck Growers' Markets in Newport,Memorial Boulevard and Edgar Street,Newport,Newport,Rhode Island,02840,-71.3048066,41.4833807,Y
1008482,Arbuckle Certified Farmers Market,6613 Harrington Avenue,Arbuckle ,Amador,California,,-122.066082,38.953013,-
1001764,Arcade Farmers' Market,400 W. Main St.,Arcade,Wyoming,New York,14009,-78.4308288,42.5337764,Y
1000558,Arcadia Valley Farmers' Market,250 South Main Street,Ironton,Iron,Missouri,63650,-90.6278618,37.5945109,-
1012474,Arcadia's Mobile Market -- Barry Farm Recreation Center,1230 Sumner Rd SE,Washington,District of Columbia,District of Columbia,20020,-76.9966970,38.8606610,Y
1012410,Arcadia's Mobile Market -- Children's National Medical Center WIC Clinic,111 Michigan Ave NW ,Washington ,District of Columbia,District of Columbia,20010,-77.0146728,38.9271809,Y
1012375,Arcadia's Mobile Market -- Community of Hope - Conway Health and Resource Center,115 Atlantic Street SW ,Washington ,District of Columbia,District of Columbia,20032,-77.0093913,38.8312359,Y
1012453,Arcadia's Mobile Market -- Community of Hope Family Health & Birth Center,801 17th St NE,Washington,District of Columbia,District of Columbia,20002,-76.9781261,38.9008251,Y
1012422,Arcadia's Mobile Market -- Congress Heights Senior Wellness Center,3500 Martin Luther King Jr Ave SE,Washington,District of Columbia,District of Columbia,20032,-77.0044361,38.8400841,Y
1012455,Arcadia's Mobile Market -- Deanwood Recreation Center,1350 49th St NE,Washington,District of Columbia,District of Columbia,20019,-76.9324515,38.9082997,Y
1012477,Arcadia's Mobile Market -- Edgewood Commons,601 Edgewood St NE ,Washington ,District of Columbia,District of Columbia,20017,-76.9971713,38.9237975,Y
1012413,Arcadia's Mobile Market -- Hendley Elementary ,425 Chesapeake St SE,Washington,District of Columbia,District of Columbia,20032,-76.9991386,38.8286428,Y
1012419,Arcadia's Mobile Market -- Ledroit Park,3rd St. & Elm St. NW,Washington,District of Columbia,District of Columbia,20001,-77.0159591,38.9175043,Y
1012454,Arcadia's Mobile Market -- Parkside Unity Healthcare/Circle 7 Express,740 Kenilworth Ave NE,Washington,District of Columbia,District of Columbia,20019,-76.9468929,38.9007582,Y
1012374,Arcadia's Mobile Market -- The Overlook at Oxon Run,3700 9th St SE ,Washington ,District of Columbia,District of Columbia,20032,-76.9940286,38.8358959,Y
1012427,Arcadia's Mobile Market -- United Medical Center,1310 Southern Ave SE,Washington,District of Columbia,District of Columbia,20032,-76.9849936,38.8359393,Y
1012377,Arcadia's Mobile Market -- Wah Luck House Chinatown,800 6th St NW ,Washington,District of Columbia,District of Columbia,20001,-77.0201911,38.9002248,Y
1002085,Arcata Plaza Farmers' Market,9th and H Streets,Arcata,Humboldt,California,95521,-124.086882,40.868397,Y
1001628,Archwood Green Barns Farmers' Market,"Intersection of Rt. 245 & I-66, exit 31",The Plains,Fauquier,Virginia,20198,-77.787516,38.850955,-
1007662,Area Farmers Market,3102 Baldwin Street,Corpus Christi,Nueces,Texas,78405,-97.4258,27.7763,-
1002798,Arenac Conservation District Farmers Market,107 N Main Street,Standish,Arenac,Michigan,48658,-83.961296,43.983428,-
1010882,Argus Farm Stop,325 W Liberty,Ann Arbor,Washtenaw,Michigan,48103,-83.7521476,42.2789811,Y
1002314,Ark City Farm & Art Market,200 Blcok S. Summit,Arkansas City,Cowley,Kansas,67005,-97.0386,37.0609,-
1005928,Arkansas County/North Farmers Market,Main and Sixth,Stuttgart,Arkansas,Arkansas,72160,-91.5488,34.4851,-
1005927,Arkansas County/South Farmers Market,The Triangle,DeWitt,Arkansas,Arkansas,72042,-91.3401,34.2823,-
1002621,Arkansas Home Grown Market I,Corner of Cantrell and Pleasant Valley,Little Rock,Pulaski,Arkansas,72206,-92.3709,34.7568,-
1002622,Arkansas Home Grown Market II,Lakewood Village Mall,Little Rock,Pulaski,Arkansas,72206,-92.2329,34.7955,-
1002620,Arkansas Home Grown Market III,YMCA - 12th & Cleveland,Little Rock,Pulaski,Arkansas,72206,-92.3452,34.7404,-
1001018,Arkansas Local Food Network Online Farmers Market,509 Scott St.,Little Rock,Pulaski,Arkansas,72201,-92.269599,34.743076,Y
1017963,Arlington Farm and Art Market,304 W Main,Arlington ,Reno,Kansas,67514,-98.178852,37.896668,N
1002611,Arlington Farmers Market,200 North Olympic,Arlington,Snohomish,Washington,98223,-122.1264564,48.1936753,Y
1008236,Arlington Farmers Market,123 Raymond Avenue ,Poughkeepsie,Dutchess,New York,12603,-73.901164,41.691447,N
1009968,Arlington Farmers Market,"Russell Commons Parking Lot, Winslow St. at Mystic St","Arlington, Ma. ",Middlesex,Massachusetts,02474,-71.164738,42.427739,Y
1012129,Arlington Farmers Market,1400 N. Courthouse Rd.,Arlington,Arlington,Virginia,22201,-77.084528,38.889602,Y
1003571,Arlington Heights Farmers Market,N. Arlington Heights Rd. at E. Eastman St.,Arlington,Cook,Illinois,60004,-87.9808,42.086,-
1010945,Arlington Mill Farmers Market,"Arlington Mill Community Center, 909 S. Dinwiddie Street",Arlington ,Arlington,Virginia,22204,-77.1121896,38.8562594,N
1011958,Arlington Park Farmers Market,374 Arlington Avenue,Jersey City,Hudson,New Jersey,07304,-74.070764,40.714274,N
1011122,Armijo Village Growers' Market,1635 Islata Blvd SW     ,Albuquerque,Bernalillo,New Mexico,87105,-106.6776259,35.0526489,Y
1012822,Armory Farmers Market,Parade Street,Providence ,Providence,Rhode Island,02909,-71.431725,41.814292,-
1001991,Arnold Farmers Market,2400 Bradley Beach Road,Arnold,Jefferson,Missouri,63010,-90.358557,38.454560,Y
1000294,Arnold-Mountain Growers Farmers Market,"Cedar Center, Hwy. 4 & Oak Circle",Murphys,Calaveras,California,95247,-120.362,38.239,-
1001892,Arroyo Grande Oak Park Plaza Farmers Market,"East Branch, K-Mart Parking lot",Arroyo Grande,San Luis Obispo,California,93420,-120.552,35.1271,-
1001893,Arroyo Grande Spencers CFM,1464 E. Grand Avenue,Arroyo Grande,SAN LUIS OBISPO,California,,-120.606,35.1221,-
1006270,Arthur Produce Auction,354 N Cr-100 E,Arthur,,Illinois,61911,-88.4518,39.7033,-
1008855,Artisan and Agriculture Market,72955 Van Dyke Ave.,Bruce Township,Macomb,Michigan,48065,-83.020813,42.830852,-
1010575,Artisan Exchange West Chester,208 Carter Drive Suite 13B,West Chester,Chester,Pennsylvania,19382,-75.587797,39.948293,Y
1008534,Artisan Foodworks Thursday Evening Market,9600 North US Hwy 31,Columbus ,Bartholomew,Indiana,47201,-85.953111,39.292351,Y
1007842,Artisan Gift and Farmers Market,"Bear Canyon Shopping Center, (East Tanque Verde Rd. & Catalina Hwy.)",TUCSON,Pima County,Arizona,,-110.799,32.2579,-
1005081,Arvada Farmers Market,57th St. & Olde Wadsworth St.,Arvada,Jefferson,Colorado,80002,-105.081455,39.800138,N
1009285,Arvada Five Parks Farmers Market,13810 W. 85th Dr.,Arvada,,Colorado,80005,-105.155,39.8488,-
1009272,Asbury Fresh,Kennedy Park (on Cookman Ave next to Ivan & Andys,Asbury Park,,New Jersey,07712,-74.0094,40.2164,-
1004350,Asbury Park Carousel Farmers' Market, First and Ocean Avenue,Asbury Park,Monmouth,New Jersey,07712,-74.0007788,40.2193390,Y
1000397,Ashboro Downtown Farmers Market,134 South Church Street,Asheboro,Randolph,North Carolina,28801,-79.8175,35.7049,-
1002490,Ashburn (Chicago) Farmers Market,6700 S. Kedzie Ave.,Chicago,Cook,Illinois,60629,-87.626,41.8851,-
1003061,Ashburn Farmers Market,"One Loudoun, 20357 Exchange St.",Ashburn,Loudoun,Virginia,20147,-77.454253,39.053581,Y
1016829,Ashburnham Farmers' Market,1 Gardner Road,Ashburnham,Worcester,Massachusetts,01430,-71.9408560,42.6082700,-
1007600,Ashby Farmers Market,"Town Common, Main Street, Rte 119",Ashby,,Massachusetts,01431,-71.8208,42.6778,-
1003575,Ashdown Farmers Market,Block of East Main St.,Ashdown,Little River,Arkansas,71822,-94.131,33.6747,-
1003219,Ashe County Farmers Market,108 Backstreet,West Jefferson,Ashe,North Carolina,28694,-81.493514,36.402494,Y
1008904,Asheville City Market,161 S Charlotte Street,Asheville ,Buncombe,North Carolina,28801,-82.548852,35.593481,Y
1008905,Asheville City Market - South,1 Town Square Blvd,Asheville,Buncombe,North Carolina,28803,-82.554646,35.486275,Y
1000887,Ashfield Farmers Market,Ashfield Town Common,Ashfield,Franklin,Massachusetts,01330,-72.790325,42.525744,Y
1007501,ASHFORD FARMERS’ MARKET,"Pompey Hollow Park, across from the Town Hall",Ashford,Windham,Connecticut,,-72.1646,41.8663,-
1005158,Ashland Area Farmers Market,200th Block Chapple Ave,Ashland,Ashland,Wisconsin,54846,-90.8907,46.5882,-
1008897,Ashland Farmers Market,101 Thompson St.,Ashland,Hanover,Virginia,23005,-77.483393,37.758739,N
1009810,Ashland Farmers Market,125 Front St,Ashland,Middlesex,Massachusetts,01721,-71.461538,42.260027,Y
1007787,Ashland Tuesday Market,1420 East Main,Ashland,Jackson,Oregon,97520,-122.692,42.1945,-
1000465,Ashland United Methodist Church Farmers Market,2600 Ashland Road,Columbia,Richland,South Carolina,29210,-81.1279,34.0412,-
1003642,Ashley County Farmers Market,Highway 82,Crossett,Ashley,Arkansas,71635,-91.9664,33.1353,-
1006964,Ashley Farmers Market,"On East Main Street,",Ashley,McIntosh County,North Dakota,,-99.3684,46.0344,-
1000836,Ashley Valley Farmers' Market (Vernal),Old Dinosaur Gardens on Main Street (~240East),Vernal,Uintah,Utah,,-109.524091666667,40.4557472222222,-
1008599,Ashmont/Peabody Square Farmers Market,Ashmont MBTA Plaza,Dorchester,Suffolk,Massachusetts,02124,-71.064236,42.285528,-
1004530,Ashotn Farmers Market,Off Main Street,Ashton,Fremont,Idaho,83420,-111.446,44.0714,-
1009244,Ashtabula Farmers Market,1119 Bridge Street,Ashtabula,,Ohio,44004,-80.7998,41.8995,-
1004692,Aspen Grove Farmers' Market,7301 S Santa Fe Dr,Littleton,Arapahoe,Colorado,80120,-105.025219,39.585505,Y
1005837,Aspen Saturday Market,East Hopkins and South Hunter,Aspen,Pitkin,Colorado,81611,-106.817,39.1894,-
1000086,Astoria Greenmarket,14 St - 31 Ave & 31 Rd,Queens,Queens,New York,11106,-73.932452,40.767672,N
1003661,Astoria Sunday Market,12th Street,Astoria,Clatsop,Oregon,97103,-123.8302951,46.1855090,N
1001245,ASU Regional Farmers Market,3300 Aggie Road,Jonesboro,Craighead,Arkansas,72401,-90.667327,35.840771,N
1004818,ASUEP Natchez Farmers Market,199 St. Catherine Street,Natchez,Adams,Mississippi,39120,-91.384921,31.556011,N
1009516,ATACs Capitan Farmers Market,115 Smokey Bear Blvd.,Capitan,,New Mexico,88316,-105.573,33.5455,-
1009447,Atascadero  Farmers Market,Albertson's parking lot on El Camino Real,Atascadero,,California,93422,-120.664,35.4858,-
1003911,Atascadero Farmers Market,Morro Road & El Camino Real,Paso Robles,San Luis Obispo,California,93447,-120.667,35.4882,-
1001294,Atascadero Main Street CFM,Palma & Entrada,Atascadero,San Luis Obispo,California,93422,-120.669,35.4901,-
1002984,Atchison Farmers Market,Between 4th & 6th on Main St.,Atchison,Atchison,Kansas,66002,-95.119747,39.560806,N
1000448,Athen Farmers Market,Wilson Park,Athens,Calhoun,Michigan,49011,-85.235,42.0885,N
1003223,Athens Farmers Market,Jefferson St.,Athens,,Illinois,62613,-89.723,39.9602,-
1005086,Athens Farmers Market,1000 East State Street,Athens,Athens,Ohio,45701,-82.0584387,39.3359163,Y
1010034,Athens Farmers Market at Market Park,106 South Jackson Street,Athens,McMinn,Tennessee,37303,-84.5918490,35.4410460,Y
1008974,Athens Farmers Market Downtown,301 College Ave,Athens,Clarke,Georgia,30601,-83.376055,33.959569,Y
1008857,"Athens Farmers Market, LLC",705 Sunset Drive (Bishop Park),Athens,Clarke,Georgia,30606,-83.4121317,33.9644564,Y
1000297,Athens Locally Grown,670 W. Broad Street,Athens,Clarke,Georgia,30603,-83.383849,33.956318,Y
1011861,Athens Saturday Market,409 W Green Street,Athens,Limestone,Alabama,35611,-86.9735003,34.8013039,-
1002987,Atherton Market,2104 South Boulevard,Charlotte,Mecklenburg,North Carolina,28203,-80.86127,35.20844,Y
1000750,Athol Farmers Market,Athol Uptown Common,Athol,Worcester,Massachusetts,01331,-72.2158367,42.5892837,-
1006095,Atlanta State Farmers Market,16 Forest Parkway,Forest Park,Clayton,Georgia,30927,-84.4009,33.6168,-
1000708,Atlantic City Farmers' Market,1200 Atlantic Avenue between North & South Carolina Avenues,Atlantic City,Atlantic,New Jersey,08401,-74.4256,39.363,-
1000464,Atlantic Farmers Market,1200 7th Street E.,Atlantic,Cass,Iowa,50022,-94.9965,41.4043,N
1006303,Atlantic Highlands Chamber of Commerce Farmers' Market,111 First Avenue,Atlantic Highlands,Monmouth,New Jersey,07716,-74.038861,40.412777,-
1001992,Atmore Farmers Market,201 East Louisville Avenue,Atmore,Escambia,Alabama,36504,-87.4926,31.0243,-
1001503,Attala County Farmers Market,450 hwy 12 East,Kosciusko,Attala,Mississippi,39090,-89.579812,33.066107,N
1002860,Attalla City Farmers Market,3rd St N (Hwy 11) beside Jack's Restaurant,Attalla,Etowah,Alabama,39554,-86.0885852,34.0217639,-
1004743,Attleboro Farmers Market,"732 Park Street, Finberg Field",Attleboro,Bristol,Massachusetts,02703,-71.262584,41.937681,Y
1012102,Attleboro Farmers Market,201 County Street ,Attleboro ,Bristol,Massachusetts,02703,-71.299662,41.937848,Y
1010003,Atwater Village Farmers' Market,3250 Glendale Blvd,Los Angeles ,Los Angeles,California,90039,-118.259830,34.118435,Y
1000655,Auburn Dewitt Center Farmers Market,"DeWitt Center, B Avenue at First Street",Auburn,Placer,California,95602,-121.098,38.9218,-
1006311,Auburn Farmer's Market,corner of Fourth Avenue and Mt. Moriah Road,Auburn,Barrow,Georgia,30011,-83.828,34.0137,-
1002377,Auburn Farmers Co-op Market Inc.,97 state street,Auburn,Cayuga,New York,13021,-76.570169,42.933812,N
1001349,Auburn Farmers Market,Courthouse Square,Auburn,Placer,Indiana,46706,-85.0514,41.3606,-
1003772,Auburn Farmers Market,Auburn Presbyterian Church,Auburn,Shawnee,Kansas,66402,-95.815734,38.909597,-
1006712,Auburn Farmers Market,"369 Southbridge St, Auburn Library Parking Lot, Rte 12",Auburn,,Massachusetts,01501,-71.8358,42.2047,-
1006410,Auburn Hills Farmers Market,Auburn and Squirrel Road,Auburn Hills,Oakland,Michigan,48326,-83.2204160,42.6337033,-
1011950,Auburn International Farmers Market,23 A ST SW,Auburn,King,Washington,98001,-122.231471,47.306835,Y
1001569,Auburn Marketplace Farmers Market,Lincoln Way & Cherry Ave.,Auburn,Placer,California,95603,-121.068,38.9007,-
1000736,Auburn Old Town Farmers Market,Auburn-Folsom Rd. & Lincoln Way,Auburn,Placer,California,95603,-121.076,38.8961,-
1003923,Audubon Farmers Market,Johnson Street NE and 27th Ave NE,Minneapolis,Hennepin,Minnesota,55418,-93.2371290,45.0168190,-
1005375,Audubon Farmers Market,"City Park, east side",Audubon,Audubon,Iowa,50025,-94.9375,41.7386,-
1008999,Audubon Park Community Market,1842 East Winter Park Road,Orlando,Orange,Florida,32803,-81.3464170,28.5684150,N
1003866,Augsburg Farmers Market,7th St S and 22 Ave S,Minneapolis,Hennepin,Minnesota,,-93.2407,44.9665,-
1004300,Augusta Farmers' Market at Mill Park,1 Water St. Mill Park,Augusta,Kennebec,Maine,04330,-69.772623,44.321617,Y
1000870,Augusta State Farmer's Market,1150 5TH STREET,AUGUSTA,Richmond,Georgia,30901,-81.9641247,33.4625140,-
1000559,Aurora Local Farmer's Market - Summer Market,Oak Street & Park Avenue,Aurora,Lawrence,Missouri,65605,-93.720373,36.969899,-
1005604,Aurora Local Farmers' Market,2031 S. Elliott,Aurora,Lawrence,Missouri,65605,-93.7201122,36.9488694,N
1010694,Aurora Local Farmers' Market - Winter Market,Highway 60 and 39,Aurora ,Lawrence,Missouri,65605,-93.717404,36.970302,-
1011929,Aurora's Farmers Market Downtown,233 North Broadway,Aurora ,Kane,Illinois,60505,-88.308684,41.762039,Y
1011927,Aurora's Farmers Market East,701 South Eola Road,Aurora ,DuPage,Illinois,60607,-88.247947,41.744077,Y
1011928,Aurora's Farmers Market West,1901 West Galena Blvd.,Aurora ,Kane,Illinois,60506,-88.362122,41.764832,-
1001695,Ausable Valley Farmers Market,,Ausable Forks,Essex,New York,12912,-73.6676,44.4427,-
1002491,Austin (Chicago) Farmers Market,5600 W. Madison St.,Chicago,Cook,Illinois,60644,-87.626,41.8851,-
1012430,Austin Farmers' Market,501 Oakland Ave. East,Austin,Mower,Minnesota,55912,-92.969561,43.666720,-
1011490,Austintown Farmers Market,6000 Kirk Road (Austintown Township Park),Austintown,Mahoning,Ohio,44515,-80.774094,41.070511,-
1011826,Authentically Ajo Farmers Market,Ajo Plaza,Ajo ,Pima,Arizona,85321,-112.8622884,32.3726313,N
1005376,Ava Farmers Market,Main St. & Fifth,Ava,Jackson,Illinois,62907,-89.4946,37.8883,-
1010695,Ava Growers' Market,Center of the Square,Ava ,Douglas,Missouri,65608,-92.6604457,36.9519990,-
1003539,Aventura  mall market,19501 biscayne boulevard,adventura,Miami-Dade,Florida,33138,-80.17362,25.87024,Y
1007033,Avery County Farmers Market,Newland Elementary School Parking Lot Highway 18,Newland,Avery County,North Carolina,,-81.9219,36.0822,-
1010061,Avon Farmers Market,8244 E US Hwy 36,Avon,Hendricks,Indiana,IN,-86.3772317,39.7631112,Y
1011092,Avon Lake Farmers Market,32801 Electric Blvd,Avon Lake,Lorain,Ohio,44012,-82.0206240,41.5096130,Y
1000898,Avon Market Days,270 East Main St.,Avon,Livingston,New York,14414,-77.7338220,42.9107090,Y
1000502,Awendaw Farmers and Fresh Seafood Market,6971 Doar Rd.,Awendaw,Charleston,South Carolina,29429,-79.644,32.9901,-
1003520,AYA Community Markets,"4th Street and I Street, SW",Washington,District of Columbia,District of Columbia,20020,-77.0175504,38.8792834,-
1007435,Ayer Farmers Market,"70 Main Street, MBTA Parking lot",Ayer,,Massachusetts,01432,-71.5894,42.56,-
1006907,Azalea Street Marketplace,506 West Drive,Rosepine,Beauregard,Louisiana,70659,-93.2905,30.854,-
1004803,Aztec Farmers' Market,401 NE Aztec Blvd.,Aztec,San Juan,New Mexico,,-107.9890960,36.8278990,-
1010696,B2B (Back to Basics) Farmers' Maket - Pineville,600 Main Street,Pineville ,McDonald,Missouri,64856,-94.383498,36.593521,-
1005235,B2B (Back to Basics) Farmers' Market,Business 71,Anderson,McDonald,Missouri,64831,-94.4265963,36.6396152,-
1010697,B2B Farmers' Market- Thursdays,Hwy. 59 North,Anderson ,McDonald,Missouri,64831,-94.440808,36.670130,-
1002624,Back Mountain Farmers Market,Grounds of Back Mountain Memorial Library,Dallas,Luzerne,Pennsylvania,18612,-75.963,41.3327,-
1000029,Bagley Area Farmrs Market,US Highway 2 and Getchell Avenue,Bagley,Clearwater,Minnesota,56621,-95.397,47.5218,N
1005228,Bagnell Dam Farmers' Market,Bagnell Dam Strip,Lake Ozark,Camden,Missouri,65049,-92.6417,38.1973,-
1010608,Bainbridge Farmers Market,300 N Broad St,Bainbridge,Decatur,Georgia,39817,-84.5755207,30.9073968,-
1004633,Bainbridge Island Farmers' Market,280 Madison Avenue North,Bainbridge Island,Kitsap,Washington,98110,-122.519178,47.626023,Y
1003411,Baker City Farmers Market,2600 East Street,Baker City,Baker,Oregon,97814,-117.8230360,44.7828360,Y
1000540,Bakersfield Health Dept CFM,1800 Mt. Vernon Ave.,Bakersfield,KERN,California,,-118.968,35.383,-
1003134,Bakersfield Mt. Vernon Farmers Market,Mt. Vernon & BC Football Field,Lindsay,Kern,California,93247,-119.088,36.203,-
1001448,Bakersfield Wall St. Alley Farmers Market,30th & F Street,Bakerfield,Kern,California,93309,-119.023,35.3867,-
