STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO,VIDEO,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO
AK,AK0078,AK0078-002,WASILLA PUBLIC LIBRARY,391 NORTH MAIN STREET,WASILLA,99654,7085,MATANUSKA-SUSITNA,9073732242,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,30144,1,0,0,3,3,9.4,776500,6350,1000,825115,412867,196561,609428,74753,1100,92024,825115,0,0,0,0,0,53820,0,1947,3040,51,76,2198,88023,3355,9832,145637,77026,590,425,181,7634,7,17427,2010,08,1,00,00,00,-149.441507,61.58256,02,170
AK,AK0080,AK0080-002,WILLOW PUBLIC LIBRARY,23557 WEST WILLOW COMMUNITY CENTER,WILLOW,99688,0129,MATANUSKA-SUSITNA,9074957323,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,7717,1,0,0,0,1,2.37,237153,6350,931,244434,108047,64729,172776,22919,0,22919,244273,0,0,0,0,0,22582,0,988,1765,51,116,2106,32356,1056,2361,34975,13424,361,461,138,4634,8,8631,2010,08,1,00,00,00,-150.98442,61.67003,02,170
AK,AK0081,AK0081-002,IRENE INGLE PUBLIC LIBRARY,124 SECOND AVENUE,WRANGELL,99929,0679,WRANGELL,9078743535,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,2058,1,0,0,0,1,2.5,228072,6350,5000,243060,97615,87264,184879,21528,2338,25604,239422,0,0,0,0,0,36344,0,1258,2094,49,72,1976,27113,6025,1110,30788,11580,0,316,46,1248,4,7498,2010,08,1,00,00,00,-132.378872,56.45098,02,275
AK,AK0082,AK0082-002,AKIAK SCHOOL/COMMUNITY LIBRARY,1 KILBUCK ROAD,AKIAK,99552,0049,BETHEL,9077654601,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,346,1,0,0,0,0.7,0.7,26635,6350,0,32985,,,,11113,1898,14524,38953,0,0,0,0,0,8005,0,63,201,50,34,690,5307,145,272,3840,1188,8,20,286,2178,1,529,2010,08,2,00,00,00,-161.191724,60.88718,02,050
AK,AK0085,AK0085-002,FRANCES KIBBLE KENNY LAKE PUBLIC LIBRARY,MILE 5 EDGERTON HIGHWAY,KENNY LAKE,99573,9704,VALDEZ-CORDOVA,9078223015,NO,NP,SO,CI1,N,07/01/2008,06/30/2009,412,1,0,0,0,0,0,0,14150,0,21764,,,,2063,0,3268,10404,0,2200,0,2200,11058,6750,0,300,700,49,3,936,2560,93,286,2796,800,0,76,8,190,2,838,2010,08,1,00,00,00,-143.873988,61.66443,02,261
AK,AK0091,AK0091-002,TULUKSAK SCHOOL/COMMUNITY LIBRARY,PHILLIP STREET,TULUKSAK,99679,0115,BETHEL,9076955636,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,471,1,0,0,0,0.25,0.5,11030,6350,1000,18380,,,,3260,0,3560,17830,0,0,0,0,0,8562,0,39,410,50,20,520,5200,510,200,4794,1897,50,100,37,465,2,1000,2010,08,1,00,00,00,-160.95319,61.10831,02,050
AK,AK0092,AK0092-002,NAQIAKSRAT LIBRARY,ROCKY ROAD & FISH RIVER ROAD,WHITE MOUNTAIN,99784,0130,NOME,9076383411,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,202,1,0,0,0,0.3,0.3,8241,6350,0,14591,,,,4299,300,4599,15040,0,0,0,0,0,5425,0,129,65,49,61,582,2487,431,202,1385,551,0,6,103,953,1,82,2010,08,1,00,00,00,-162.561429,65.00544,02,180
AK,AK0094,AK0094-010,TUZZY CONSORTIUM LIBRARY,5421 NORTH STAR STREET,BARROW,99723,2130,NORTH SLOPE,9078524050,NO,MJ,MO,CO1,N,07/01/2008,06/30/2009,6785,1,7,0,2,3,13,690165,50800,170866,1131458,443267,244396,687663,38704,4379,57324,785730,800000,0,5100000,5900000,0,51137,4094,3840,6498,53,167,5752,52341,1200,1825,27920,1371,50,158,309,3413,11,13449,2010,08,1,00,00,00,-156.75342,71.29845,02,185
AK,AK0095,AK0095-002,AKIACHAK SCHOOL/COMMUNITY LIBRARY,1 MAIN STREET,AKIACHAK,99551,0190,BETHEL,9078253600,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,645,1,0,0,0,0.6,0.6,10500,6350,0,16850,,,,5640,0,5640,18893,0,0,0,0,0,11135,0,300,405,49,10,480,6451,150,490,3165,979,30,30,439,3992,2,3065,2010,08,2,00,00,00,-161.409778,60.8781,02,050
AK,AK0097,AK0097-002,ESTHER GREENWALD LIBRARY,366 GARTEENI HIGHWAY,HOONAH,99829,0157,SKAGWAY-ANGOON,9079453611,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,764,1,0,0,0,0.65,0.65,27500,6350,5000,38850,,,,4540,1160,6072,37578,0,0,0,0,0,20599,0,85,967,51,26,720,12231,288,698,6117,3505,0,27,138,2721,6,6886,2010,08,1,00,00,00,-135.437574,58.10915,02,230
AK,AK0099,AK0099-002,MOOSE PASS PUBLIC LIBRARY,200 DEPOT ROAD,MOOSE PASS,99631,0154,KENAI PENINSULA,9072883111,NO,NP,SO,CI1,N,07/01/2008,06/30/2009,189,1,0,0,0,0,0,0,6350,1000,8250,,,,4450,0,7025,11655,0,0,0,0,0,5789,0,406,1673,49,15,610,2281,247,200,6672,1751,0,117,30,324,2,338,2010,08,1,00,00,00,-149.508366,60.52465,02,122
AK,AK0100,AK0100-002,NIKOLAI COMMUNITY/SCHOOL LIBRARY,TOP OF THE KUSKOKWIM SCHOOL BUILDIN,NIKOLAI,99691,9091,YUKON-KOYUKUK,9072932427,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,87,1,0,0,0,0.25,0.25,1850,6350,7164,15364,,,,1533,2222,3755,15363,0,0,0,0,0,4150,0,100,140,49,11,480,2100,100,75,630,195,0,0,174,1430,8,1050,2010,08,2,00,00,00,-154.374475,63.00669,02,290
AK,AK0101,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,0269,ALEUTIANS EAST,9073832393,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,1001,1,0,0,0,0.38,0.38,48103,6350,0,54453,,,,12550,650,14580,54510,0,0,0,0,0,5500,0,20,554,49,68,765,26500,1800,925,25230,23905,6,34,316,2740,20,13500,2010,08,1,00,00,00,-160.487593,55.34761,02,013
AK,AK0102,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT WAY,EGEGIK,99579,0029,LAKE AND PENINSULA,9072332211,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,73,1,0,0,0,0.25,0.25,11221,6350,0,17571,,,,500,0,700,17668,0,0,0,0,0,5186,0,320,450,49,10,520,1140,220,60,1399,631,0,0,65,216,1,520,2010,08,1,00,00,00,-157.335327,58.17839,02,164
AK,AK0103,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,0388,MATANUSKA-SUSITNA,9077331546,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,1584,1,0,0,0,0.75,0.99,94184,6350,0,100534,,,,14159,0,14159,99272,0,0,0,0,0,13117,0,993,1221,51,37,1270,4553,620,489,7249,2566,0,100,79,884,5,1673,2010,08,1,00,00,00,-150.321414,61.41243,02,170
AK,AK0104,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 TRAILWAY STREET,HOLY CROSS,99602,0210,YUKON-KOYUKUK,9074767131,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,187,1,0,0,0,0.1,0.35,1850,6350,8441,16641,,,,3393,0,3393,15634,0,0,0,0,0,4569,0,290,280,49,25,480,780,40,315,845,775,0,0,3,51,2,315,2010,08,1,00,00,00,-160.443036,62.22932,02,290
AK,AK0113,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,130 THIRD STREET,OUZINKIE,99644,0130,KODIAK ISLAND,9076802323,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,170,1,0,0,0,0.33,0.7,2650,6350,6000,15000,,,,3333,0,3637,15000,0,0,0,0,0,2504,0,10,322,49,6,2340,3200,1200,164,2140,453,0,15,34,72,6,2600,2010,08,1,00,00,00,-152.508261,57.92122,02,150
AK,AK0114,AK0114-002,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,0959,ALEUTIANS WEST,9075463324,NO,MJ,SO,CI1,N,07/01/2008,06/30/2009,111,1,0,0,0,0.25,0.25,11016,6350,0,19316,,,,3796,233,4029,21315,0,0,0,0,0,4975,0,0,57,49,8,480,1022,22,95,350,78,0,0,57,295,5,465,2010,08,1,00,00,00,-169.619142,56.58272,02,016
AK,AK0115,AK0115-002,UNALASKA PUBLIC LIBRARY,63 ELEANOR DRIVE,UNALASKA,99685,1370,ALEUTIANS WEST,9075815060,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,3662,1,0,0,1,1,4.5,508175,6350,0,532881,232878,135882,368760,30073,4018,41978,519525,0,0,0,0,0,31295,0,1832,16583,49,138,3484,109184,23884,5668,197743,30046,56,2988,203,7614,21,68786,2010,08,1,00,00,00,-166.529689,53.87054,02,016
AK,AK0116,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,0270,BETHEL,9076754370,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,485,1,0,0,0,0.25,0.25,0,6350,7000,16050,,,,1200,0,3350,15050,0,0,0,0,0,4200,0,90,1000,49,0,650,2250,200,485,1500,250,0,13,17,106,6,1250,2010,08,1,00,00,00,-156.683203,61.4908,02,050
AK,AK0117,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,0050,PR WALES-OUTER,2506369148,NO,NP,SO,CI1,N,07/01/2008,06/30/2009,87,1,0,0,0,0,0,0,6350,0,12375,,,,2575,0,3575,9075,0,0,0,0,0,7836,0,0,700,49,30,480,1150,250,72,476,255,0,5,121,771,1,145,2010,08,1,00,00,00,-130.036515,55.92994,02,198
AK,AK0120,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL LIBRARY,101 PINE STREET,SHAGELUK,99665,0049,YUKON-KOYUKUK,9074738206,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,97,1,0,0,0,0.43,0.68,1850,6350,6350,14550,,,,2689,0,3565,12782,0,0,0,0,0,3824,0,25,245,49,2,850,2100,400,85,983,752,0,2,49,160,7,1500,2010,08,1,00,00,00,-159.798143,62.64145,02,290
AK,AK0121,AK0121-002,ANVIK COMMUNITY/SCHOOL LIBRARY,1 AIRPORT ROAD,ANVIK,99558,0090,YUKON-KOYUKUK,9076636348,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,75,1,0,0,0,0.25,0.25,1850,6350,6340,14540,,,,4171,0,4171,11323,0,0,0,0,0,4091,0,300,100,49,24,480,1520,100,89,854,264,0,0,53,375,3,540,2010,08,2,00,00,00,-160.128556,63.27254,02,290
AK,AK0122,AK0122-002,GRAYLING COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,0090,YUKON-KOYUKUK,9074535135,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,177,1,0,0,0,0.25,0.25,2700,6350,4305,13355,,,,2808,0,4586,13355,0,0,0,0,0,6812,0,119,395,49,0,480,1417,580,177,460,77,0,0,26,221,4,890,2010,08,1,00,00,00,-159.683027,64.07926,02,290
AK,AK0124,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 AIRPORT WAY,LAKE MIN,99757,0050,YUKON-KOYUKUK,9076743211,NO,NP,SO,CI1,N,07/01/2008,06/30/2009,17,1,0,0,0,0,0,0,6350,0,8300,,,,3116,0,3116,8300,0,0,0,0,0,3979,0,198,415,49,23,624,824,600,62,1757,543,0,0,29,254,2,624,2010,08,2,00,00,00,-152.385396,63.8005,02,290
AK,AK0126,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT ROAD,IGIUGIG,99613,4008,LAKE AND PENINSULA,9075333211,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,48,1,0,0,0.1,0.5,0.6,5933,6350,6000,20233,,,,3398,0,3535,20233,0,0,0,0,0,8045,0,162,398,50,13,539,1198,569,105,1548,1037,3,13,75,170,5,358,2010,08,1,00,00,00,-156.48296,58.73102,02,164
AK,AK0127,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,105 DENALI ALLEY,COFFMAN COVE,99918,0135,PR WALES-OUTER KE,9073292233,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,152,1,0,0,0,0,0,16400,6350,895,24845,,,,10251,0,10251,24757,3500,0,0,3500,3500,13969,0,0,0,49,0,2890,4887,119,194,6266,1127,0,0,25,256,4,3682,2010,08,1,00,00,07,-132.827778,56.013889,02,198
AK,AK0129,AK0129-002,MOUNTAIN VILLAGE PUBLIC LIBRARY,1 SAINT MARY'S HIGHWAY,MOUNTAIN VILLAGE,99632,0085,WADE HAMPTON,9075912970,NO,CI,SO,CI1,N,.,.,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,,,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2010,08,3,03,00,00,-164.537503,62.1696,02,270
AK,AK0130,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,0489,PR WALES-OUTER KE,9078283303,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,424,1,0,0,0,0.43,0.43,13841,6350,120,20311,,,,2951,0,3400,20888,0,0,0,0,0,4374,0,124,993,50,10,1230,2139,245,363,2636,713,0,167,25,188,2,665,2010,08,1,00,00,00,-132.52418,55.68823,02,198
AK,AK0133,AK0133-002,PILOT POINT TRIBAL LIBRARY,2200 MAIN STREET,PILOT POINT,99649,0449,LAKE AND PENINSULA,9077972208,NO,NL,SO,CI1,N,07/01/2008,06/30/2009,66,1,0,0,0,0.4,0.43,7000,6350,0,13350,,,,1676,0,2816,18202,0,0,0,0,0,1417,0,20,40,49,19,1300,1275,120,90,1294,400,3,0,23,94,1,700,2010,08,2,00,00,00,-157.384464,57.52567,02,164
AK,AK0134,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,2080,PR WALES-OUTER KE,9078465226,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,60,1,0,0,0,0,0,0,6350,0,11139,,,,1683,0,3284,9360,0,0,0,0,0,5169,0,314,1956,49,30,650,1656,120,124,2243,694,0,0,34,288,2,859,2010,08,2,00,00,00,-132.878786,55.76289,02,198
AK,AK0135,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,SECOND AVENUE AND G STREET,TOGIAK,99678,0353,DILLINGHAM,9074935566,NO,NP,SO,CI1,N,07/01/2008,06/30/2009,820,1,0,0,0,0,0,0,6350,6000,19215,,,,6040,0,6040,22496,0,0,0,0,0,7899,0,0,150,49,24,1500,1800,160,350,2174,1266,0,20,4,70,2,1500,2010,08,1,00,00,00,-160.391925,59.06007,02,070
AK,AK0136,AK0136-001,SCAMMON BAY PUBLIC LIBRARY,101 ASKINUK STREET,SCAMMON BAY,99662,0110,WADE HAMPTON,9075585400,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,528,1,0,0,0,0,0,0,6350,0,6350,,,,3500,0,3500,6350,0,0,0,0,0,3700,0,200,30,49,0,1248,900,50,475,250,150,0,0,12,95,1,650,2010,08,1,00,00,00,-165.080055,61.79161,02,270
AK,AK0137,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,9800,HAINES,9077675551,NO,MJ,SO,CI1,N,07/01/2008,06/30/2009,72,1,0,0,0,1.25,1.25,494,6350,49200,56212,,,,3934,0,3934,46223,0,0,0,0,0,5543,0,117,542,49,29,780,3000,1960,145,2929,906,0,10,187,1567,3,928,2010,08,2,02,00,00,-135.443134,59.230122,02,100
AL,AL0001,100-000,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5491,WALKER,2052212568,HQ,MJ,SO,MC1,N,10/01/2008,09/30/2009,66833,1,0,0,1,3,3.5,84761,102361,0,225534,109257,23044,132301,23853,0,23853,243357,14000,0,1500,30699,30699,4415,0,0,0,61,0,2250,233079,39798,91,2912,0,2012,2449,0,0,3,3517,2010,05,2,00,00,00,-87.273906,33.83339,01,127
AL,AL0002,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,0146,WINSTON,2053870129,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,320,1,0,0,0,0.5,0.5,23314,0,2000,26595,,,,2277,0,2277,26595,10940,0,1500,12440,12440,7989,0,39,25,61,0,1820,7805,3460,1261,9379,3041,82,193,148,4081,5,1359,2010,05,1,00,00,00,-87.2234,34.04997,01,133
AL,AL0003,100-002,CORDOVA PUBLIC LIBRARY,84 MAIN STREET,CORDOVA,35550,1415,WALKER,2054839578,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,2283,1,0,0,0,0.5,0.5,14638,0,2000,16830,,,,2325,0,2325,16830,512,0,0,512,512,9478,0,15,0,61,0,1040,8684,553,154,6057,1254,76,58,5,350,3,158,2010,05,2,00,00,15,-87.182924,33.75642,01,127
AL,AL0005,100-004,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,0555,WINSTON,2054892412,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,983,1,0,0,0,1,1,28615,0,2000,31468,,,,2117,0,2117,31468,0,0,1500,1500,1500,9398,0,4,0,61,0,2236,3739,1320,1232,5638,1706,11,38,26,782,4,579,2010,05,2,00,00,00,-87.383461,34.14703,01,133
AL,AL0006,100-005,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,4076,1,0,0,0,1,2,63302,0,2000,67321,,,,3506,0,3506,67321,3500,0,1500,5000,5000,10337,0,20,24,61,0,2496,15504,3287,2614,8173,2267,24,119,17,982,4,723,2010,05,2,00,00,00,-87.623386,34.2263,01,133
AL,AL0007,100-006,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5491,WALKER,2052218512,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,13978,1,0,0,1,2,3.5,182009,0,0,186078,98064,23862,121926,16650,0,16650,186078,0,0,1500,1500,1500,42388,0,895,910,61,0,2288,54583,10105,10462,71783,11474,193,488,46,1398,9,5059,2010,05,2,00,00,00,-87.273906,33.83339,01,127
AL,AL0009,100-008,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,0010,WALKER,2056487451,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,2554,1,0,0,0,0.75,1.5,41069,0,2000,43777,,,,2356,0,2356,43777,0,0,1500,1500,1500,8558,0,0,0,61,0,2132,9714,2060,868,6564,2220,31,42,6,484,4,532,2010,05,2,00,00,00,-87.049527,33.74957,01,127
AL,AL0010,101-000,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1313,CLEBURNE,2564637125,HQ,MJ,MA,MC2,N,10/01/2008,09/30/2009,97376,1,0,2,0,1,3,8000,93634,1500,104656,48000,13558,61558,4800,1200,11458,91318,0,0,0,0,0,20643,135,2889,241,82,2,5640,2128,941,9794,84214,26749,569,243,8,94,6,109,2010,05,1,00,00,00,-85.588945,33.64375,01,029
AL,AL0011,101-001,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1616,RANDOLPH,3348632632,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,6613,1,0,0,0,1,4,93620,6928,1331,118233,62787,15427,78214,6275,0,15873,117800,0,0,0,0,0,17887,0,544,14,74,29,2154,29656,1822,4887,50902,11864,20,52,70,1468,11,11302,2010,05,1,00,00,00,-85.370667,33.1495,01,111
AL,AL0012,101-002,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,0296,CLAY,2563543427,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,1873,1,0,0,0,1,3,54812,2873,1500,68175,36440,8987,45427,4252,0,4713,67045,0,0,0,0,0,22218,0,357,1341,61,9,2184,14703,1113,3333,24367,11807,5,1,75,1265,8,3856,2010,05,1,00,00,15,-85.837992,33.27473,01,027
AL,AL0013,999-028,SYLACAUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,NO,CI,SO,CI1,N,10/01/2008,09/30/2009,12871,1,0,0,1,2,14,602626,12884,14550,684618,375257,80911,456168,38680,30686,72803,687668,0,0,0,0,0,93431,0,1463,43,66,164,2808,78354,27109,28807,191536,78505,68,126,234,11712,57,22092,2010,05,1,00,06,00,-86.250724,33.17185,01,121
AL,AL0014,101-004,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,ME,CO,SO,CO1,N,10/01/2008,09/30/2009,3462,1,0,0,0,1,3,136826,11000,0,162326,62620,25500,88120,15600,1600,22305,157925,0,0,0,0,0,28381,0,1337,200,81,0,2000,30456,4752,8069,68935,15060,2,97,11,1775,7,9,2010,05,1,00,00,00,-85.67641,34.14928,01,019
AL,AL0015,101-005,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,5026,1,0,0,0,2,5,124323,4643,2893,153080,74471,18816,93287,29894,0,31344,154935,0,0,2893,2893,2893,43986,0,2281,2289,61,31,2540,21752,725,10075,46225,14657,11,43,50,753,14,13338,2010,05,1,00,00,00,-86.355664,33.27752,01,121
AL,AL0016,101-006,LINCOLN PUBLIC LIBRARY,49 COMPLEX DRIVE,LINCOLN,35096,5096,TALLADEGA,2057637777,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,5514,1,0,0,0,1.6,2.1,98161,5514,0,104875,44876,17435,62311,8514,0,8514,91675,0,0,0,0,0,16640,0,248,308,61,5,2499,9004,4780,2788,8875,3214,12,20,19,262,6,5048,2010,05,1,00,00,00,-86.122667,33.6044,01,121
AL,AL0017,101-007,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,0482,CLAY,2563965162,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,2367,1,0,0,0,1,2,21839,2154,1500,31942,,,,1753,0,2343,32287,0,0,0,0,0,14492,0,634,0,81,1,1757,6574,1287,2559,10987,1772,6,0,7,397,3,339,2010,05,1,00,00,00,-85.754449,33.31468,01,027
AL,AL0018,101-008,HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,3511,1,0,0,0,0.55,0.55,28500,3196,0,33343,,,,3089,0,3126,34524,0,2855,0,2855,2855,16239,0,318,621,81,25,1262,11561,623,3459,13392,5256,36,21,1,68,8,2754,2010,05,1,00,00,00,-85.587878,33.64374,01,029
AL,AL0019,101-009,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1617,CALHOUN,2568311750,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,20329,1,0,0,1,2,7,384075,16952,0,401027,185000,0,185000,29836,0,41080,316080,0,0,0,0,0,44992,90,2446,1894,61,38,2236,83684,1602,14788,125247,70245,8,59,63,2829,20,12543,2010,05,1,00,00,00,-85.83545,33.60969,01,015
AL,AL0020,999-070,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,NO,CI,SO,CI1,N,10/01/2008,09/30/2009,17115,1,0,0,1,3,10,357748,18826,1800,402814,234000,38000,272000,38761,1324,52156,402388,0,0,0,0,0,149325,0,1746,254,79,144,2392,41774,74884,10220,67056,14954,148,54,857,15776,27,4714,2010,05,1,00,06,00,-86.09972,33.43313,01,121
AL,AL0022,999-033,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2419,HENRY,3345852818,NO,CI,SO,CI1,N,10/01/2008,09/30/2009,7778,1,0,0,0,1,3,90000,8319,1500,112077,48401,16744,65145,17427,0,45708,124894,0,0,0,0,26221,30373,0,619,449,79,0,2193,19035,1120,4837,21128,6774,1,1,2,75,13,8320,2010,05,1,00,00,00,-85.250486,31.56676,01,067
AL,AL0023,999-075,ARITON - DOT LANEY MEMORIAL LIBRARY,30 WEST MAIN STREET,ARITON,36311,0026,DALE,3347622463,ME,CI,SO,CI1,N,10/01/2008,09/30/2009,746,1,0,0,0,0.4,0.4,11540,746,4783,24910,,,,4237,1060,5297,24910,0,0,0,0,0,11522,0,27,349,79,0,832,2064,30,428,942,293,0,9,4,400,4,675,2010,05,2,00,00,15,-85.719461,31.60018,01,045
AL,AL0024,999-035,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,NO,CI,SO,CI1,N,10/01/2008,09/30/2009,8843,1,0,0,0,1,3,98113,7401,0,110452,48536,10721,59257,8816,2388,18516,98416,0,0,0,0,0,71200,0,1768,243,61,29,2236,23265,7000,7462,22241,9876,0,0,1,551,5,5200,2010,05,1,00,00,00,-85.342198,31.35231,01,067
AL,AL0025,999-061,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,NO,CI,SO,CI1,N,10/01/2008,09/30/2009,2299,1,0,0,1,4,4,174356,10291,15600,209051,67824,21036,88860,28000,0,28347,142921,0,0,0,0,65068,15187,0,331,692,150,1,2236,10299,1000,1438,16559,3584,0,6,72,1061,10,3022,2010,05,1,00,00,00,-85.815509,31.71897,01,109
AL,AL0026,999-079,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2090,DALE,3347745480,ME,MJ,SO,CO2,N,10/01/2008,09/30/2009,36738,1,0,0,0,2,7,143400,43400,5688,274518,142609,11813,154422,23194,0,37992,250534,0,0,0,0,0,60892,0,1238,2406,61,0,2153,116034,11726,11638,78095,26186,153,117,323,3533,32,17198,2010,05,1,00,00,00,-85.632774,31.45219,01,045
